Date,City,Cause of Death
3/19/03,Highway To Nicoya -  Costa Rica,Veh. Accident-Auto
3/22/03,Lomas De Ayarco -  San Jose -  Costa Rica,Other Accident
4/12/03,Esterillos Beach -  Puntarenas -  Costa Rica,Drowning
5/16/03,Coco Island -  Costa Rica,Other Accident
5/31/03,Dominical -  Puntarenas -  Costa Rica,Veh. Accident-Auto
6/9/03,Puntarenas -  Costa Rica,Suicide
6/24/03,San Jose -  Costa Rica,Suicide
7/1/03,Escazu -  San Jose -  Costa Rica,Other Accident
7/8/03,Puntarenas -  Costa Rica,Suicide
7/10/03,Coto Brus -  Puntarenas -  Costa Rica,Air Accident
7/10/03,San Vito De Corredores -  Puntarenas -  Costa Rica,Air Accident
7/25/03,Hotel Presidente -  San Jose -  Costa Rica,Other Accident
8/16/03,Cacao Villas -  Limon -  Costa Rica,Veh. Accident-Auto
8/25/03,Calle Blancos -  San Jose -  Costa Rica,Homicide
9/10/03,Near Murcielago Island -  Guanacaste -  Costa Rica,Drowning
10/3/03,San Pedro De Montes De Oca -  San Jose -  Costa Rica,Drug-Related
10/27/03,Playa Naranjo -  Puntarenas -  Costa Rica,Homicide
11/17/03,Guapil Beach -  Puntarenas -  Costa Rica,Drowning
11/21/03,Potrero Beach -  Santa Cruz -  Guanacaste -  Costa Rica,Drowning
12/8/03,Nicoya -  Guanacaste -  Costa Rica,Drug-Related
12/17/03,Highway 150 Mtsw North From Melia Cariari Entrance -  Belen -  Heredia -  Costa Rica,Veh. Accident-Auto
12/23/03,San Jose -  Costa Rica,Suicide
2/6/04,On The Road In La Garita -  Alajuela -  Costa Rica,Veh. Accident-Auto
3/17/04,Puntarenas -  Costa Rica,Suicide
3/19/04,Bijagua -  Alajuela -  Costa Rica,Other Accident
3/27/04,Near Bijagual Waterfall -  Turrubares -  San Jose -  Costa Rica,Other Accident
4/15/04,Escazu -  San Jose -  Costa Rica,Veh. Accident-Pedestrian
4/19/04,San Jose -  Costa Rica,Other Accident
6/5/04,Langosta Beach -  Tamarindo Guanacaste -  Costa Rica,Drowning
6/14/04,Ciudad Neily Hospital -  Puntarenas -  Costa Rica,Veh. Accident-Auto
6/26/04,Puntarenas -  Costa Rica,Homicide
7/4/04,Mata Palo Cape -  Puntarenas -  Costa Rica,Maritime Accident
7/12/04,Santa Cruz -  Guanacuaste -  Costa Rica,Other Accident
8/4/04,Puntarenas -  Costa Rica,Drowning
8/14/04,Llorente De Tibas -  San Jose -  Costa Rica,Homicide
8/25/04,On The Road From Zapote River And Samara Beach -  Guanacuaste -  Costa Rica,Veh. Accident-Auto
9/15/04,El Coco Island -  Puntarenas -  Costa Rica,Drowning
10/18/04,San Jose -  Costa Rica,Homicide
10/30/04,Cocles -  Cahuita -  Limon -  Costa Rica,Other Accident
11/7/04,Cima Hospital -  San Jose -  Costa Rica,Other Accident
11/10/04,Jaco Beach -  Puntarenas -  Costa Rica,Drowning
11/19/04,San Jose -  Costa Rica,Drug-Related
11/21/04,Guiones Beach -  Nicoya -  Guanacaste -  Costa Rica,Drowning
11/21/04,Reventazon River Bed -  Siquirres Limon -  Costa Rica,Drowning
12/11/04,San Jose -  Costa Rica,Other Accident
12/26/04,Puntarenas -  Costa Rica,Air Accident
12/28/04,Mirado Jaco Cliff -  Puntarenas -  Costa Rica,Veh. Accident-Motorcycle
1/2/05,San Jose -  Costa Rica,Veh. Accident
1/5/05,Matapalo Beach -  Quepos -  Puntarenas -  Costa Rica,Drowning
1/5/05,Quepos -  Puntarenas -  Costa Rica,Drug-Related
1/14/05,El Hoyon -  San Isidro Del General San Jose,Veh. Accident
1/16/05,Escazu -  San Jose -  Costa Rica,Drowning
2/3/05,Barrigona Beach -  Nicoya -  Guanacaste -  Costa Rica,Drowning-Beach
2/7/05,Bandera Beach -  Parrita -  Puntarenas -  Costa Rica,Drowning-Beach
2/11/05,San Jose -  Costa Rica,Homicide
2/26/05,Chiquita Beach -  Puerto Viejo -  Limon -  Costa Rica,Other Accident
3/9/05,Manuel Antonio Beach -  Quepos -  Puntarenas -  Costa Rica,Drowning
3/9/05,Montezuma -  Puntarenas -  Costa Rica,Drug-Related
3/10/05,Matina -  Limon -  Costa Rica,Homicide
3/22/05,San Jose -  Costa Rica,Homicide
4/1/05,Horquetas -  Sarapiqui -  Heredia -  Costa Rica,Veh. Accident-Auto
4/15/05,San Miguel De Turrucares -  Alajuela -  Costa Rica,Homicide
5/1/05,Alajuela -  Costa Rica,Homicide
5/4/05,Near Quepos -  Puntarenas -  Costa Rica,Maritime Accident
5/4/05,Near Quepos -  Puntarenas -  Costa Rica,Maritime Accident
5/18/05,San Jose -  Costa Rica,Suicide
5/31/05,Near Puntarenas -  Costa Rica,Air Accident
5/31/05,Near Puntarenas -  Costa Rica,Air Accident
5/31/05,Near Puntarenas -  Costa Rica,Air Accident
6/3/05,Limon -  Costa Rica,Drowning
6/22/05,San Jose -  Costa Rica,Suicide
6/23/05,San Jose -  Costa Rica,Homicide
7/16/05,At Sea Near Cabo Velas -  Santa Cruz -  Guanacaste -  Costa Rica,Air Accident
7/16/05,At Sea Near Cabo Velas -  Santa Cruz -  Guanacaste -  Costa Rica,Air Accident
7/30/05,At Sea Near Guanacaste -  Costa Rica,Maritime Accident
7/30/05,At Sea Near Guanacaste -  Costa Rica,Maritime Accident
8/6/05,Tarcoles Road -  Puntarenas -  Costa Rica,Veh. Accident-Auto
9/11/05,Panama Beach -  Guanacaste -  Costa Rica,Drowning
11/17/05,San Jose -  Costa Rica,Drug-Related
1/14/06,San Jose -  Costa Rica,Homicide
1/15/06,Oreamuno -  Cartago -  Costa Rica,Air Accident
1/15/06,Oreamuno -  Cartago -  Costa Rica,Air Accident
1/21/06,Barranca -  Puntarenas -  Costa Rica,Veh. Accident-Auto
1/29/06,Esterillos Este Beach -  Parrita -  Puntarenas -  Costa Rica,Drowning-Ocean
2/22/06,Curridabat -  San Jose -  Costa Rica,Homicide
3/8/06,Hermosa Beach -  Puntarenas -  Costa Rica,Drowning-Ocean
4/7/06,Puntarenas -  Costa Rica,Drug-Related
4/12/06,Puntarenas -  Costa Rica,Suicide
4/27/06,San Jose -  Costa Rica,Other Accident
4/30/06,San Jose -  Costa Rica,Suicide
5/14/06,San Jose -  Costa Rica,Homicide
5/22/06,Parrita -  Puntarenas -  Costa Rica,Veh. Accident-Auto
6/11/06,Puntarenas -  Costa Rica,Drowning
6/11/06,Puntarenas -  Costa Rica,Drowning
7/14/06,Poas -  Alajuela -  Costa Rica,Suicide
7/15/06,Esterillos Oeste Beach -  Puntarenas -  Costa Rica,Drowning-Ocean
7/21/06,San Jose -  Costa Rica,Other Accident
9/10/06,Cartago -  Costa Rica,Veh. Accident-Auto
9/10/06,Cartago -  Costa Rica,Veh. Accident-Auto
9/21/06,San Jose -  Costa Rica,Homicide
11/3/06,San Jose -  Costa Rica,Suicide
1/9/07,San Jose -  Costa Rica,Other Accident
1/12/07,Montezuma Beach -  Cobano -  Puntarenas -  Costa Rica,Drowning - Ocean
1/12/07,Montezuma Beach -  Puntarenas -  Costa Rica,Drowning - Ocean
1/14/07,Bejuco Beach -  Parrita -  Puntarenas -  Costa Rica,Drowning - Ocean
1/28/07,San Jose -  Costa Rica,Veh. Accident-Auto
2/7/07,Punta Uva Beach -  Talamanca -  Limon -  Costa Rica,Drowning - Ocean
2/27/07,Guanacaste -  Costa Rica,Veh. Accident
2/27/07,Playas Del Coco -  Guanacaste -  Costa Rica,Other Accident
3/15/07,El Carmen De Guadalupe -  San Jose -  Costa Rica,Homicide
3/15/07,Playa Grande -  Guanacaste -  Costa Rica,Drowning - Ocean
3/15/07,Playa Grande -  Santa Cruz -  Guanacaste -  Costa Rica,Drowning - Ocean
3/23/07,Cobano Puntarenas -  Costa Rica,Suicide
3/24/07,Puntarenas -  Costa Rica,Suicide
5/26/07,San Jose -  Costa Rica,Veh. Accident-Auto
6/7/07,Colorado River Mouth -  Pococi -  Limon -  Costa Rica,Drowning - River
6/18/07,Guanacaste -  Costa Rica,Other Accident
7/6/07,Baru Beach -  Quepos -  Aguirre,Drowning
8/2/07,Tres Rios De Coronadp -  Osa -  Puntarenas -  Costa Rica,Veh. Accid-Auto
8/3/07,Huacas De Santa Cruz -  Guanacaste -  Costa Rica,Veh. Accid-Auto
10/24/07,Cahuita -  Limon -  Costa Rica,Drowning
10/28/07,San Jose -  Costa Rica,Homicide
1/5/08,Quepos -  Puntarenas -  Costa Rica,Other Accident
1/10/08,Heredia -  Costa Rica,Veh. Accid-Motorcy.
1/11/08,Tamarindo Beach -  Santa Cruz -  Guanacaste -  Costa Rica,Drowning-Beach
1/12/08,Liberia -  Guanacaste -  Costa Rica,Suicide
2/2/08,Manuel Antonia Beach -  Quepos -  Puntarenas -  Costa Rica,Drowning-Beach
2/5/08,San Jose -  Costa Rica,Veh. Accid-Motorcy.
2/7/08,Cahuita Beach -  Limon -  Costa Rica,Drowning-Beach
2/11/08,Santa Cruz -  Guanacaste -  Costa Rica,Drug-Related
2/13/08,Cocles Beach -  Cahuita -  Limon -  Costa Rica,Drowning-Beach
2/29/08,San Jose -  Costa Rica,Suicide
3/1/08,Cocles -  Talamanca -  Limon -  Costa Rica,Drowning-Beach
5/4/08,Arenal Lake -  Tilaran -  Guanacaste -  Costa Rica,Drowning-Lake
5/31/08,Jaco - puntarenas -  Costa Rica,Suicide
6/12/08,Estero Beach -  Limon -  Costa Rica,Drowning-Beach
6/20/08,Puntarenas -  Costa Rica,Suicide
7/4/08,Osa Puntarenas -  Costa Rica,Drowning
7/21/08,Puerto Viejo -  Limon -  Costa Rica,Drowning
7/31/08,Aguirre -  Puntarenas -  Costa Rica,Drowning
8/7/08,Escazu -  San Jose -  Costa Rica,Veh. Accid-Auto
8/14/08,Guapiles -  Limon -  Costa Rica,Suicide
8/27/08,Puntarenas -  Costa Rica,Drowning
9/1/08,San Jose -  Costa Rica,Homicide
9/6/08,San Jose -  Costa Rica,Homicide
9/17/08,Guanacaste -  Costa Rica,Veh. Accid-Motorcy.
9/24/08,Esparza -  Puntarenas -  Costa Rica,Homicide
12/24/08,Limon -  Costa Rica,Drowning
1/5/09,San Carlos -  Alajuela -  Costa Rica,Other Accident
1/31/09,San Jose -  Costa Rica,Suicide
2/10/09,San Jose -  Costa Rica,Veh. Accid-Motorcy.
2/17/09,Parrita -  Puntarenas -  Puntarenas -  Costa Rica,Homicide
2/26/09,San Jose -  Costa Rica,Veh. Accid-Auto
3/9/09,Puerto Viejo -  Limon -  Costa Rica,Drowning
3/20/09,Puntarenas -  Costa Rica,Veh. Accid-Motorcy.
3/24/09,Osa -  Puntarenas -  Costa Rica,Veh. Accid-Auto
4/16/09,Quepos -  Puntarenas -  Costa Rica,Other Accident
5/2/09,San Jose -  Costa Rica,Suicide
5/4/09,Montezuma -  Cobano -  Puntarenas -  Costa Rica,Other Accident
5/7/09,Quepos -  Puntarenas -  Costa Rica,Drowning
5/10/09,Cuajiniquil -  Santa Cruz -  Guanacaste -  Costa Rica,Drowning
5/16/09,Puntarenas -  Costa Rica,Drowning
5/25/09,Puerto Viejo -  Heredia -  Costa Rica,Veh. Accid-Motorcy.
5/27/09,Liberia -  Guanacaste -  Costa Rica,Veh. Accid-Motorcy.
7/5/09,Santa Cruz - Guanacaste -  Costa Rica,Drowning
7/13/09,Cabo Vela Flamingo - Guanacaste -  Costa Rica,Veh. Accid-Other
8/3/09,San Jose -  Costa Rica,Veh. Accid-Auto
8/7/09,Osa - Puntarenas -  Costa Rica,Drowning
8/13/09,Puntarenas - Puntarenas -  Costa Rica,Suicide
8/25/09,Cartago - Cartago -  Costa Rica,Veh. Accid-Auto
8/26/09,San Ramon - Alajuela -  Costa Rica,Suicide
9/6/09,San Jose - San Jose -  Costa Rica,Drug-Related
9/20/09,Liberia - Guanacaste -  Costa Rica,Veh. Accid-Motorcy.
9/23/09,San Jose -  Costa Rica,Other Accident
10/4/09,Parrita - Puntarenas -  Costa Rica,Drowning
10/4/09,Parrita - Puntarenas -  Costa Rica,Drowning
10/15/09,Cahuita - Limon -  Costa Rica,Drowning
10/21/09,San Jose -  Costa Rica,Homicide
10/21/09,San Jose -  Costa Rica,Homicide
11/12/09,Santa Cruz - Guanacaste -  Costa Rica,Drowning
12/2/09,Osa - Puntarenas -  Costa Rica,Drowning
12/26/09,Liberia - Guanacaste -  Costa Rica,Veh. Accid-Motorcy.
1/1/10,Santa Cruz - Guanacaste -  Costa Rica,Homicide
1/5/10,Quepos - Puntarenas -  Costa Rica,Suicide
1/11/10,Belen  - Heredia -  Costa Rica,Drug-Related
1/12/10,San Rafael - Heredia -  Costa Rica,Suicide
2/16/10,Grecia - Alajuela -  Costa Rica,Homicide
2/18/10,Turrucares - Alajuela -  Costa Rica,Veh. Accid-Auto
2/25/10,Tibas - San Jose -  Costa Rica,Suicide
2/26/10,Costa Rica,Suicide
3/5/10,Puntarenas - Costa rica,Homicide
3/10/10,Quepos - Puntarenas -  Costa Rica,Drug-Related
3/12/10, Sarapiqui - Heredia -  Costa Rica,Veh. Accid-Other
3/13/10, - Quepos - Puntarenas -  Costa Rica,Other Accident
3/24/10, - Puerto Viejo - Limon -  Costa Rica,Drowning
4/6/10,Quepos - Puntarenas -  Costa Rica,Drowning
5/9/10,Costa Rica,Drug-Related
5/13/10,Guanacaste -  Costa Rica,Veh. Accid-Auto
5/26/10,San Carlos - Alajuela -  Costa Rica,Suicide
7/10/10,Golfito -  Puntarenas -  Costa Rica,Suicide
8/6/10,San Jose -  Costa Rica,Veh. Accid-Auto
8/14/10,San Jose -  Costa Rica,Drug-Related
8/31/10,San Jose -  Costa Rica,Suicide
9/1/10,San Vito de Coto Brus -  Puntarenas -  Costa Rica,Drowning
9/9/10,Puerto Viejo -  Limon -  Costa Rica,Homicide
9/12/10,Osa - Puntarenas -  Costa Rica,Veh. Accid-Auto
9/15/10,San Jose -  San Jose -  Costa Rica,Drug-Related
9/23/10, Jaco Beach -  Puntarenas -  Costa Rica,Homicide
9/23/10,Jaco -  Puntarenas -  Costa Rica,Homicide
9/24/10,Osa -  Puntarenas -  Costa Rica,Other Accident
10/21/10,Paquera -  Puntarenas -  Costa Rica,Suicide
10/21/10,Santa Cruz -  Guanacaste -  Costa Rica,Drug-Related
12/5/10, San Carlos -  Alajuela -  Costa Rica,Drowning
12/11/10,San Jose -  Costa Rica,Veh. Accid-Other
12/14/10,Jaco - Puntarenas -  Costa Rica,Veh. Accid-Other
1/4/11,Playa Pinuela -  Osa -  Puntarenas -  Costa Rica,Drowning
2/27/11,Heredia -  Heredia -  Costa Rica,Drug-Related
3/27/11,Bello Horizonte Escazu -  San Jose -  Costa Rica,Suicide
4/11/11,La Uruca -  San Jose -  Costa Rica,Suicide
4/19/11,La Uruca -  San Jose -  Costa Rica,Drug-Related
5/1/11,At Home In Jaco -  Puntarenas -  Costa Rica,Homicide
5/4/11,Bejuco Beach -  Parrita -  Puntarenas -  Costa Rica,Drowning
5/4/11,Bejuco Beach -  Parrita -  Puntarenas -  Costa Rica,Drowning
5/4/11,Playa Bejuco -  Quepos -  Puntarenas -  Costa Rica,Drowning
5/14/11,Jaco -  Puntarenas -  Costa Rica,Homicide
5/18/11,Sarchi -  Grecia - Alajuela -  Costa Rica,Suicide
5/21/11,San Jose -  San Jose -  Costa Rica,Suicide
6/2/11,La Fortuna -  Alajuela -  Costa Rica,Homicide
6/17/11,Parrita -  Puntarenas -  Costa Rica,Drowning
7/5/11,Nicoya -  Guanacaste -  Costa Rica,Drowning
7/14/11,Puntarenas -  Costa Rica,Other Accident
7/15/11,San Jose -  Costa Rica,Veh. Accid-Auto
7/16/11,San Jose -  Costa Rica,Drug-Related
7/19/11,Golfito -  Puntarenas -  Costa Rica,Homicide
7/19/11,San Jose -  Costa Rica,Homicide
8/7/11,Jaco -  Puntarenas -  Costa Rica,Drug-Related
8/15/11,Jaco -  Puntarenas -  Costa Rica,Other Accident
9/19/11,Cobano -  Putarenas -  Costa Rica,Drowning
10/28/11,Santa Cruz -  Guansacaste -  Costa Rica,Drowning
11/3/11,San Jose -  Costa Rica,Homicide
12/11/11,Cahuita -  Limon -  Costa Rica,Suicide
12/25/11,Golfito -  Puntarenas -  Costa Rica,Drowning
1/2/12,Goicoechea -  San Jose -  Costa Rica,Drug-Related
1/27/12,Escazu -  San Jose -  Costa Rica,Vehicle Accident - Auto
2/16/12,Miramar -  Puntarenas -  Costa Rica,Vehicle Accident - Auto
3/23/12,Grecia -  Alajuela -  Costa Rica,Suicide
3/30/12,Talamanca -  Limon -  Costa Rica,Homicide
4/20/12,Puntarenas -  Costa Rica,Suicide
4/20/12,San Jose -  Costa Rica,Suicide
4/29/12,Osa -  Puntarenas -  Costa Rica,Drowning
5/17/12, Jaco -  Costa Rica,Vehicle Accident - Auto
6/2/12, Baru -  Costa Rica,Vehicle Accident - Auto
7/2/12,Puntarenas -  Costa Rica,Vehicle Accident - Motorcycle
7/25/12,Santa Cruz -  Guanacaste -  Costa Rica,Drowning
7/30/12,La Cruz -  Guanacaste -  Costa Rica,Suicide
8/11/12,San Ramon -  Alajuela -  Costa Rica,Homicide
10/18/12,Rio Segundo -  Alajuela -  Costa Rica,Vehicle Accident - Motorcycle
11/22/12,Manuel Antonio -  Puntarenas -  Costa Rica,Other Accident
12/7/12,San Jose -  Costa Rica,Other Accident
12/15/12,Concepci‰ö_‰ä´n de San Isidro -  Heredia -  Costa Rica,Homicide
12/17/12,Quepos -  Puntarenas -  Costa Rica,Drowning
12/20/12,Grecia -  Alajuela -  Costa Rica,Vehicle Accident - Auto
12/22/12,Santa Ana -  San Jose -  Costa Rica,Suicide
1/4/13,Cobano -  Puntarenas -  Costa Rica,Drowning
1/5/13,Quepos -  Puntarenas -  Costa Rica,Drug-Related
1/15/13,Santa Cruz -  Guanacaste -  Costa Rica,Drowning
2/7/13,Pococi -  Limon -  Costa Rica,Drowning
2/22/13,Liberia -  Guanacaste -  Costa Rica,Veh. Accid-Auto
2/28/13,Osa -  Puntarenas -  Costa Rica,Drowning
3/20/13,Santa Cruz -  Guanacaste -  Costa Rica,Other Accident
4/5/13,San Jose -  Costa Rica,Other Accident
4/10/13,San Jose -  Costa Rica,Other Accident
4/15/13,San Jose -  Costa Rica,Homicide
4/25/13,Aguirre -  Puntarenas -  Costa Rica,Drowning
5/7/13,San Jose -  Costa Rica,Homicide
7/10/13,Aguirre -  Puntarenas -  Costa Rica,Drowning
7/10/13,Aguirre -  Puntarenas -  Costa Rica,Drowning
7/31/13,Parrita -  Puntarenas -  Costa Rica,Drowning
8/3/13,Grecia -  Alajuela -  Costa Rica,Drowning
8/4/13,Jaco -  Puntarenas -  Costa Rica,Drowning
8/4/13,San Jose -  Costa Rica,Other Accident
8/7/13,Santa Cruz -  Guanacaste -  Costa Rica,Drowning
10/2/13,San Jose -  Costa Rica,Suicide
10/18/13,Liberia -  Guanacaste -  Costa Rica,Other Accident
11/15/13,Paquera -  Puntarenas -  Costa Rica,Suicide
11/29/13,San Jose -  Costa Rica,Veh. Accid-Other
12/22/13,Brasilito -  Costa Rica,Homicide
12/22/13,Liberia -  Guanacaste -  Costa Rica,Veh. Accid-Auto
1/16/14, Jaco - Puntarenas,Suicide
1/18/14, Abangares - Guanacaste,Other Accident
2/9/14,San Ramon - Alajuela,Homicide
3/14/14,Cobano - Puntarenas,Drowning
3/28/14,Parrita - Puntarenas,Drowning
3/29/14,Quepos - Puntarenas,Suicide
4/10/14,Dominical - Puntarenas,Suicide
4/10/14,Manzanillo - Puntarenas,Suicide
6/11/14,Osa - Puntarenas,Veh. Accid-Auto
7/4/14,Santa Cruz - Guanacaste,Drowning
7/21/14,Santa Cruz - Guancaste,Drowning
7/23/14,San Vito De Coto Brus - Puntarenas,Homicide
8/3/14,Santa Cruz - Guanacaste,Drowning
8/17/14,Carrillo - Guanacaste,Drowning
9/19/14,Santa Cruz - Guanacaste,Drowning
9/24/14,Jaco -  Garabito - Puntarenas,Suicide
10/4/14,Carrillo - Guanacaste,Drowning
11/5/14,Garabito - Puntarenas,Suicide
11/17/14,Garabito - Puntarenas,Veh. Accid-Auto
11/22/14,Aguirre - Puntarenas,Drowning
1/6/15,Escazu -  San Jose,Veh. Accid-Pedestr.
1/8/15,Jaco -  Garabito -  Puntarenas,Drowning
1/9/15,Quepos - Puntarenas,Veh. Accid-Auto
1/29/15,La Virgen De Sarapiqui - Heredia,Drowning
2/2/15,Tempate - Santa Cruz - Guanacaste,Drug-Related
2/5/15,Garabito - Puntarenas,Drowning
2/12/15,San Francisco - Heredia,Other Accident
2/27/15,Liberia - Guanacaste,Drowning
3/3/15,Tarcoles -  Garabito - Puntarenas,Veh. Accid-Auto
3/8/15,Cahuita -  Talamanca - Limon,Drowning
3/22/15,Jaco - Garabito - Puntarenas,Drowning
4/3/15,Uvita - Bahia Ballena -  Osa - Puntarenas,Veh. Accid-Auto
4/13/15,Puntarenas,Drowning
5/2/15,San Rafael - Escazu - San Jose,Veh. Accid-Motorcy.
5/6/15,Pavas - San Jose,Suicide
5/9/15,San Pedro - Montes De Oca - San Jose,Suicide
6/6/15,Jaco -  Garabito - Puntarenas,Drowning
6/19/15,Playa Potrero -  Santa Cruz -  Guanacaste,Other Accident
6/19/15,Santa Teresa Beach -  Cobano -  Puntarenas,Drowning
6/27/15,Cabo Vela -  Santa Cruz -  Guanacaste,Drowning
7/14/15,Alajuela,Suicide
8/13/15,Jaco,Maritime Accident
8/19/15,San Jose,Homicide
8/20/15,Siquirres,Maritime Accident
9/2/15,Garabito,Homicide
9/6/15,Garabito,Drowning
9/6/15,Garabito,Drowning
10/14/15,Puntarenas,Drowning
10/19/15,Guanacaste,Drowning
11/12/15,Garabito,Veh. Accid-Motorcy.
11/13/15,San Jose,Veh. Accid-Motorcy.
12/9/15,San Jose,Homicide
12/11/15,Cabo Vela,Drowning
12/22/15,Guanacaste,Drowning
1/4/16,Puntarenas,Drowning
1/9/16,Esparza,Veh. Accid-Motorcy.
1/9/16,Puntarenas,Veh. Accid-Other
1/16/16,San Pablo,Homicide
1/19/16,Aguirre,Drowning
2/1/16,Osa,Other Accident
2/4/16,San Jose,Other Accident
2/14/16,Huacas,Homicide
3/5/16,Bahia Ballena,Drowning
3/28/16,Esterillos Beach,Drowning
3/31/16,Nosara,Drowning
4/2/16,Santa Cruz,Drowning
4/5/16,San Jose,Other Accident
4/6/16,Aguirre,Drowning
5/8/16,San Jose,Drug-Related
5/29/16,Tilaran,Suicide
6/20/16,Puerto Viejo -  Heredia,Drowning
7/14/16,Pavas -  San Jose,Veh. Accid-Auto
7/14/16,Puntarenas -  Puntarenas,Veh. Accid-Auto
7/16/16,Puntarenas -  Puntarenas,Drowning
8/4/16,Liberia -  Guanacaste,Drowning
8/4/16,Liberia -  Guanacaste,Drowning
8/4/16,Liberia -  Guanacaste,Drowning
8/5/16,Heredia -  Heredia,Suicide
8/12/16,Escazu -  San Jose,Other Accident
9/3/16,Tamarindo -  Guanacaste,Drowning
9/6/16,Perez Zeledon -  San Jose,Suicide
9/28/16,Puntarenas -  Puntarenas,Homicide
10/5/16,Alajuela -  Alajuela,Suicide
11/19/16,EscazÌ¼ -  San Jose,Veh. Accid-Motorcy.
12/21/16,Grecia -  Alajuela,Other Accident
12/23/16,Nosara -  Guanacaste,Drowning
1/22/17,Puntarenas,Veh. Accid-Pedestr.
2/5/17,Puntarenas,Drowning
2/19/17,Guanacaste,Veh. Accid-Motorcy.
3/7/17,Guanacaste,Veh. Accid-Motorcy.
3/22/17,San Jose,Homicide
3/29/17,San Jose,Suicide
4/19/17,San Jose,Suicide
5/20/17,Alajuela,Veh. Accid-Auto
6/20/17,Puntarenas,Drowning
7/12/17,Quepos - Puntarenas,Veh. Accid-Pedestr.
7/14/17,Jaco -  Puntarenas,Unknown/Undetermined
8/2/17,San Rafael de Escazu -  San Jose,Veh. Accid-Other
8/14/17,Nosara -  Guanacaste,Drowning
8/19/17,Jaco -  Puntarenas,Drowning
8/27/17,Quepos -  Puntarenas,Drowning
8/30/17,Santa Cruz -  Guanacaste,Suicide
9/5/17,Carmen -  San Jose,Air Accident
9/16/17,Siquirres - Limon,Other Accident
10/9/17,Parrita -  Puntarenas,Suicide
10/10/17,La Aurora -  Heredia,Homicide
11/19/17,San Jose -  San Jose,Other Accident
11/30/17,Isla del Coco -  Puntarenas,Other Accident
12/1/17,Osa -  Puntarenas,Drowning
12/25/17,Turrucares -  Alajuela,Veh. Accid-Auto
12/30/17,Potrero -  Guanacaste,Suicide
12/31/17,Nandayure -  Guanacaste,Air Accident
12/31/17,Nandayure -  Guanacaste,Air Accident
12/31/17,Nandayure -  Guanacaste,Air Accident
12/31/17,Nandayure -  Guanacaste,Air Accident
12/31/17,Nandayure -  Guanacaste,Air Accident
12/31/17,Nandayure -  Guanacaste,Air Accident
12/31/17,Nandayure -  Guanacaste,Air Accident
12/31/17,Nandayure -  Guanacaste,Air Accident
12/31/17,Nandayure -  Guanacaste,Air Accident
12/31/17,Nandayure -  Guanacaste,Air Accident
1/21/18,Santa Cruz -  Guanacaste,Undetermined/Unknown
1/23/18,Parrita -  Puntarenas,Drowning
1/25/18,San Jose -  San Jose,Homicide
2/2/18,At sea,Drowning
2/15/18,Platanillo De Perez Zeledon -  San Jose ,Other Accident
3/31/18,At sea,Drowning
4/5/18,Carrillo -  Guanacaste,Other Accident
4/7/18,Puriscal -  San Jose ,Drowning
4/10/18,El Coco -  Guanacaste,Drowning
4/23/18,La Cruz -  Guanacaste,Undetermined/Unknown
5/31/18,Osa Peninsula -  Puntarenas,Veh. Accid-Auto
6/8/18,El Roble -  Puntarenas,Undetermined/Unknown
6/8/18,San Jose -  San Jose,Veh. Accid-Bus
7/1/18,Tarcoles -  Garabito -  Puntarenas,Undetermined/Unknown
8/5/18,Quepos -  Puntarenas,Suicide
8/30/18,Cabo Vela -  Santa Cruz - Guanacaste,Veh. Accid-Auto
9/7/18,Coto Brus - Puntarenas,Veh. Accid-Auto
9/23/18,Quepos -  Puntarenas,Drowning
